date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210208,0,PM2.5,10,10,7,15,17,6,16,8,12,10,14,10,7,8,6,25,25,7,6,10,6,15,14,19,8,11,11,10,13,7,11,12,16,18,12
20210208,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,0,PM10,11,16,16,21,,13,36,10,26,20,29,26,9,20,10,,27,9,7,23,11,24,28,,11,40,37,10,28,11,24,13,31,25,24
20210208,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,0,AQI,15,16,16,22,25,15,36,12,27,20,29,26,19,20,16,36,36,18,18,23,19,24,28,28,18,40,37,16,28,17,30,18,31,26,24
20210208,1,PM2.5,10,14,10,10,13,10,13,11,13,11,11,14,6,11,6,27,33,10,7,9,8,25,14,5,7,13,12,10,12,11,24,12,13,22,10
20210208,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,1,PM10,14,15,18,24,16,11,28,17,29,20,23,22,10,16,10,,,11,11,19,8,33,27,12,9,31,,14,29,18,41,,28,32,14
20210208,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,1,AQI,15,20,18,27,19,18,28,17,29,20,23,22,19,16,16,39,48,16,18,19,15,36,27,13,17,31,18,19,29,18,41,18,28,32,16
20210208,2,PM2.5,12,4,9,11,8,9,13,11,14,12,12,15,7,8,7,16,19,7,7,8,7,18,15,9,7,11,9,12,13,12,26,12,13,21,11
20210208,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,2,PM10,16,16,18,17,16,18,17,17,37,23,16,19,9,13,9,17,21,11,11,17,10,,22,13,12,25,11,25,26,16,40,14,26,25,16
20210208,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,2,AQI,18,17,18,22,16,18,19,17,37,23,18,22,18,15,17,23,28,15,17,17,15,26,22,14,12,25,14,25,26,18,40,18,26,30,16
20210208,3,PM2.5,10,7,10,12,10,10,11,10,15,16,13,12,8,8,7,13,14,7,8,10,7,11,15,9,8,13,13,14,12,11,30,11,11,17,12
20210208,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,3,PM10,12,13,16,18,14,,15,11,35,33,19,21,10,11,11,14,15,8,12,,11,,24,14,18,39,36,22,31,14,48,18,21,23,22
20210208,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,3,AQI,15,17,16,20,17,15,16,15,35,33,19,21,18,15,16,19,20,15,15,15,14,16,24,14,18,39,36,22,31,21,48,18,21,25,22
20210208,4,PM2.5,11,9,10,11,9,8,13,11,16,18,12,14,10,8,8,11,13,8,8,11,7,13,13,10,11,16,14,18,12,12,37,11,10,22,16
20210208,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,4,PM10,,11,16,18,14,24,20,14,29,32,20,23,10,10,11,,13,11,,14,,15,14,15,20,24,32,31,25,16,56,22,14,25,34
20210208,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,4,AQI,16,16,16,19,16,24,20,16,29,32,20,23,17,14,15,16,19,12,14,16,15,19,19,15,20,30,32,31,25,22,53,22,15,32,34
20210208,5,PM2.5,16,12,16,17,11,10,15,12,19,20,12,15,9,8,14,9,10,13,8,12,8,12,13,12,12,32,19,29,14,18,36,11,10,26,21
20210208,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,5,PM10,22,14,22,24,21,26,25,15,33,37,21,22,15,11,14,13,14,14,13,13,10,19,14,20,21,45,21,53,19,22,58,,16,32,37
20210208,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,5,AQI,23,18,23,25,23,28,25,18,33,37,21,22,15,12,20,13,15,19,13,18,15,19,19,20,21,46,28,52,21,26,54,16,16,38,37
20210208,6,PM2.5,18,16,22,26,13,16,13,13,22,21,13,14,12,8,13,10,10,9,8,15,8,18,13,10,12,67,56,34,20,23,36,11,10,26,24
20210208,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,6,PM10,29,23,39,42,22,22,26,17,39,32,24,18,17,16,21,16,16,14,11,16,13,24,15,19,25,81,60,63,29,38,60,16,20,37,44
20210208,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,6,AQI,29,23,39,42,33,30,28,19,39,32,24,20,18,16,21,16,16,18,12,22,16,26,19,19,25,90,77,57,29,38,55,16,20,38,44
20210208,7,PM2.5,14,22,14,27,8,19,18,15,21,16,15,16,10,11,13,11,12,11,7,10,8,20,14,12,13,87,76,37,26,22,44,12,10,26,25
20210208,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,7,PM10,20,35,25,43,22,30,33,19,44,27,28,22,21,18,25,18,20,20,13,17,10,36,21,21,22,120,101,68,49,34,65,20,18,38,44
20210208,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,7,AQI,26,35,31,43,34,30,33,23,44,27,28,26,22,18,25,18,20,20,13,17,16,36,21,21,22,115,102,59,49,34,62,20,18,38,44
20210208,8,PM2.5,19,25,18,18,13,23,23,17,19,13,13,19,15,10,16,19,16,8,9,11,8,16,16,10,13,100,91,40,27,41,43,14,12,21,29
20210208,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,8,PM10,47,44,29,28,31,42,56,28,42,32,30,32,24,22,29,31,28,22,15,22,19,43,22,19,22,138,127,80,50,45,66,24,27,45,56
20210208,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,8,AQI,47,44,31,32,31,42,53,28,42,32,30,32,24,22,29,31,28,22,15,22,19,43,23,19,22,132,120,65,50,58,60,24,27,45,53
20210208,9,PM2.5,27,26,21,20,18,43,22,20,21,13,17,21,16,16,17,27,24,13,12,13,9,22,23,10,13,107,103,40,53,84,52,14,12,19,33
20210208,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,9,PM10,56,43,37,33,37,86,50,35,53,31,35,34,36,30,31,40,37,27,19,32,18,48,,27,19,143,142,94,62,97,105,26,28,38,57
20210208,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,9,AQI,53,43,37,33,37,68,50,35,52,31,35,34,36,30,31,40,37,27,19,32,18,48,33,27,19,140,135,72,73,112,78,26,28,38,54
20210208,10,PM2.5,71,45,21,31,39,89,24,21,24,16,21,21,21,18,29,30,31,11,12,12,9,16,13,28,14,104,105,39,89,93,71,17,13,28,36
20210208,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,10,PM10,91,55,35,43,59,124,40,33,52,31,37,37,46,20,30,47,47,20,23,29,15,35,28,55,21,129,137,53,121,121,83,19,29,37,62
20210208,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,10,AQI,95,63,35,45,55,118,40,33,51,31,37,37,46,26,42,47,47,20,23,29,18,35,28,53,21,137,138,55,118,123,95,25,29,40,56
20210208,11,PM2.5,85,56,33,46,70,97,32,41,23,23,22,20,16,12,27,32,31,9,11,11,8,14,16,26,15,100,93,45,91,90,63,19,15,44,
20210208,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,11,PM10,90,61,42,56,83,113,51,45,38,61,31,33,23,16,30,45,51,22,38,23,10,19,38,35,,113,113,60,107,,69,58,31,55,
20210208,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,11,AQI,113,77,48,64,94,128,51,58,38,56,32,33,23,18,39,46,51,22,38,23,20,20,38,38,22,132,123,63,120,119,85,54,31,62,15
20210208,12,PM2.5,65,53,52,37,88,79,41,47,26,32,21,21,13,12,17,24,22,10,9,11,8,14,15,16,14,83,66,53,75,78,59,27,16,51,37
20210208,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,12,PM10,66,55,65,52,97,91,57,50,32,74,34,36,17,,27,36,32,14,21,,11,24,25,,,,84,74,,,,44,33,69,
20210208,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,12,AQI,88,73,72,53,117,105,58,65,38,62,34,36,19,18,27,36,32,21,21,16,21,24,25,23,20,110,89,73,100,104,80,44,33,70,53
20210208,13,PM2.5,56,55,47,44,63,53,41,40,45,43,33,34,17,20,15,17,16,4,9,7,6,10,10,10,9,47,42,53,52,57,59,38,26,54,50
20210208,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,13,PM10,,,,49,64,54,,,51,75,43,,17,,,,19,7,,,,,13,15,12,,,76,53,,,42,38,73,
20210208,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,13,AQI,77,75,65,62,85,73,58,57,63,63,48,49,25,29,22,25,24,23,18,19,23,21,21,20,21,65,59,73,72,78,80,54,38,74,69
20210208,14,PM2.5,47,46,43,50,46,50,40,41,50,44,51,52,30,29,17,10,10,4,9,6,7,8,9,18,10,42,48,48,47,48,52,39,34,47,46
20210208,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,14,PM10,,,44,53,,53,41,,66,75,58,,31,,,16,11,10,,,,,,,23,48,,68,68,,63,57,53,68,
20210208,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,14,AQI,65,64,60,69,64,69,57,58,69,63,70,72,43,42,25,26,25,23,21,22,24,23,22,26,23,59,67,67,65,67,72,55,52,65,64
20210208,15,PM2.5,45,53,41,51,40,40,43,45,45,39,44,50,33,29,30,7,6,7,9,6,8,9,7,37,24,40,39,40,42,43,44,42,37,42,43
20210208,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210208,15,PM10,52,53,50,67,46,54,46,,68,89,58,,40,30,31,7,,12,,12,,20,,41,32,46,,47,81,,52,56,58,56,
20210208,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
