date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210216,0,PM2.5,22,17,26,23,18,17,17,19,16,13,20,18,15,19,11,4,5,9,9,6,6,8,8,14,13,18,18,16,19,21,52,10,11,11,6
20210216,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,0,PM10,59,82,63,75,40,46,54,55,74,,64,56,50,48,22,29,27,35,39,26,21,17,41,37,32,38,62,47,91,96,94,39,67,38,24
20210216,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,0,AQI,55,66,57,63,40,46,52,53,62,19,57,53,50,48,22,29,27,35,39,26,21,21,41,37,32,38,56,47,71,73,72,39,59,38,24
20210216,1,PM2.5,20,20,16,21,18,17,14,16,15,15,20,15,18,21,8,3,5,9,6,4,4,5,5,13,10,15,14,17,16,19,29,9,12,15,7
20210216,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,1,PM10,28,33,31,42,30,34,29,39,50,,44,35,37,46,24,22,26,23,23,,,8,31,34,23,33,35,71,52,47,77,46,54,63,28
20210216,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,1,AQI,29,33,31,42,30,34,29,39,50,22,44,35,37,46,24,25,26,23,23,21,22,22,31,34,23,33,35,61,51,47,64,46,52,57,28
20210216,2,PM2.5,12,13,16,21,7,14,12,12,12,12,16,11,10,9,1,2,3,5,5,3,3,4,4,7,9,13,12,12,13,15,13,5,7,15,10
20210216,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,2,PM10,33,29,29,37,25,35,27,28,39,,17,28,,,22,14,13,,,6,5,,16,25,17,41,35,42,41,34,52,43,22,55,45
20210216,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,2,AQI,33,29,29,37,25,35,27,28,39,18,23,28,19,19,22,25,26,23,22,22,23,23,22,25,20,41,35,42,41,34,51,43,22,53,45
20210216,3,PM2.5,10,3,7,13,9,9,7,4,5,6,8,4,2,4,2,2,3,6,3,3,2,3,3,6,8,11,10,10,10,13,9,4,4,7,7
20210216,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,3,PM10,14,4,,19,,30,,,6,,27,17,2,,12,12,9,16,,4,,,6,22,9,20,28,30,34,32,37,39,26,15,43
20210216,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,3,AQI,19,21,23,20,17,30,23,19,22,22,27,23,22,22,22,25,26,24,24,22,23,23,23,22,19,20,28,30,34,32,37,39,26,22,43
20210216,4,PM2.5,4,2,1,6,5,2,5,3,4,5,4,4,4,4,6,2,2,2,3,3,2,3,3,6,5,8,7,4,6,6,8,4,4,5,6
20210216,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,4,PM10,43,41,33,31,8,,45,19,25,,21,32,19,9,7,14,9,10,15,,,10,,15,,12,7,7,20,10,29,24,20,30,37
20210216,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,4,AQI,43,41,33,31,22,26,45,19,25,21,22,32,22,22,22,25,26,24,24,22,23,23,23,21,22,17,17,20,20,21,29,24,22,30,37
20210216,5,PM2.5,6,4,8,10,3,1,3,4,4,4,5,3,3,3,5,2,3,1,2,2,2,2,2,2,5,8,6,3,3,3,9,4,4,3,4
20210216,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,5,PM10,40,38,32,30,25,29,43,25,21,,22,21,22,20,18,28,20,12,16,4,3,3,9,18,7,,23,17,27,35,49,26,29,26,33
20210216,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,5,AQI,40,38,32,30,25,29,43,25,22,23,22,23,23,22,23,28,25,25,25,22,23,23,23,21,22,16,23,21,27,35,49,26,29,26,33
20210216,6,PM2.5,8,1,1,6,7,2,1,3,3,3,3,3,2,4,4,3,3,5,2,2,2,2,3,6,5,5,5,3,3,3,11,4,4,3,3
20210216,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,6,PM10,25,20,21,23,33,28,25,19,22,,26,23,33,32,24,24,22,10,13,4,3,,17,17,,16,,19,22,16,114,53,29,31,25
20210216,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,6,AQI,25,23,23,23,33,28,25,22,22,23,26,23,33,32,24,24,25,24,25,22,23,23,20,22,23,18,18,21,22,22,82,52,29,31,25
20210216,7,PM2.5,4,6,3,4,3,11,2,4,4,4,7,3,1,4,4,2,3,2,2,2,2,2,3,3,5,4,4,3,4,4,4,3,4,4,3
20210216,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,7,PM10,6,30,32,40,34,31,27,26,37,,40,29,31,38,20,12,12,21,15,18,14,,5,20,7,49,35,36,70,22,110,58,36,58,41
20210216,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,7,AQI,24,30,32,40,34,31,27,26,37,23,40,29,31,38,23,25,26,25,25,22,24,23,23,22,23,49,35,36,60,22,80,54,36,54,41
20210216,8,PM2.5,5,2,3,6,1,2,1,4,4,3,7,3,3,4,6,3,3,1,2,3,3,3,3,2,6,4,3,4,4,4,5,4,4,3,3
20210216,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,8,PM10,32,37,41,50,33,27,36,31,62,,64,58,37,35,11,9,11,23,13,7,13,24,10,32,,17,45,84,92,28,74,40,34,112,60
20210216,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,8,AQI,32,37,41,50,33,27,36,31,56,25,57,54,37,35,25,26,28,26,27,23,25,24,24,32,25,20,45,67,71,28,62,40,34,81,55
20210216,9,PM2.5,7,5,8,4,6,5,3,5,4,4,6,3,5,4,2,3,3,6,3,3,3,3,3,2,6,4,4,4,5,4,2,4,4,4,3
20210216,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
