date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210215,0,PM2.5,6,9,4,8,5,7,3,,3,2,4,2,2,3,5,3,3,4,2,3,4,2,2,5,3,3,2,3,3,3,13,2,2,2,3
20210215,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,0,PM10,,,,11,,,4,,,,,,4,3,,,,,,,,,,,,,,7,9,,16,16,3,17,15
20210215,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,0,AQI,25,24,23,22,23,27,22,,23,26,24,25,25,25,25,27,27,25,26,23,24,25,25,24,25,22,23,22,22,23,20,25,25,28,26
20210215,1,PM2.5,4,9,9,5,11,7,9,,2,2,4,2,5,3,3,3,3,2,2,4,2,2,2,3,2,2,2,2,3,3,4,2,2,2,2
20210215,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,1,PM10,,,,10,,,,,,,,,11,8,,,,,,,,,,,,,,4,9,,14,7,,8,8
20210215,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,1,AQI,25,23,22,22,22,26,22,,25,26,24,25,24,24,24,26,27,25,25,22,24,23,25,25,25,23,23,23,21,22,22,26,25,28,27
20210215,2,PM2.5,7,10,8,12,6,2,3,,2,2,5,2,5,3,4,3,2,6,2,3,2,2,2,1,2,2,2,2,3,3,5,2,2,2,2
20210215,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,2,PM10,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,4,,12,3,,,4
20210215,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,2,AQI,24,22,22,22,21,25,22,,24,26,22,25,23,23,23,25,26,25,24,21,23,19,24,24,23,22,22,21,20,22,22,25,24,28,26
20210215,3,PM2.5,5,1,5,7,2,5,9,,2,2,2,2,3,3,6,3,3,2,2,3,2,2,2,2,2,2,2,2,3,3,9,2,2,2,1
20210215,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,3,PM10,,,,,,5,,,,,,3,3,,,,,,,,,,,,,,,,3,,17,,,,
20210215,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,3,AQI,23,22,22,21,21,26,22,,23,25,22,23,22,22,22,25,25,25,24,21,23,21,24,23,23,22,23,21,20,23,22,25,25,27,26
20210215,4,PM2.5,2,7,6,4,2,7,7,,2,2,6,2,7,3,4,2,2,4,2,2,2,2,2,6,2,2,2,2,3,3,6,2,2,2,1
20210215,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,4,PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,
20210215,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,4,AQI,23,22,21,20,20,24,20,,21,23,20,22,20,21,22,22,25,24,22,20,22,19,22,21,20,20,20,19,19,21,22,25,22,3,23
20210215,5,PM2.5,4,2,1,3,3,8,3,,2,1,3,2,5,2,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,3,4,2,2,2,2
20210215,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,5,PM10,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,11,,,,
20210215,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,5,AQI,23,22,21,21,20,24,21,,21,24,22,22,21,21,22,23,25,24,23,21,22,20,22,21,21,21,20,20,20,22,21,24,23,24,23
20210215,6,PM2.5,4,5,9,9,6,4,2,,2,1,3,2,2,2,3,3,2,7,2,3,2,2,2,4,3,2,2,2,2,3,2,2,2,2,2
20210215,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,6,PM10,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,12,,,,
20210215,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,6,AQI,22,21,20,21,19,24,20,,22,23,22,21,21,20,22,24,25,21,23,22,22,23,21,21,21,21,20,20,20,20,21,24,22,22,21
20210215,7,PM2.5,4,1,6,7,2,4,1,,2,2,3,2,2,2,7,3,3,4,3,3,2,3,3,3,3,2,2,2,3,3,3,2,4,3,2
20210215,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,7,PM10,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,8,,6,,3
20210215,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,7,AQI,19,18,20,19,19,23,20,,21,22,20,21,19,17,20,24,25,19,19,21,21,22,20,20,21,21,20,19,18,18,20,22,18,20,19
20210215,8,PM2.5,5,9,6,4,1,3,5,,2,2,4,2,6,3,5,4,4,6,4,4,3,4,3,3,4,3,2,3,3,3,4,3,5,3,2
20210215,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,8,PM10,,,,,,,,,,,,,,,,,,,6,5,,,,5,,5,,,,,7,4,8,4,
20210215,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,8,AQI,19,17,17,17,20,23,17,,19,20,19,20,17,18,19,23,24,16,17,18,20,20,15,15,19,19,18,16,17,18,18,22,15,18,19
20210215,9,PM2.5,6,8,5,6,3,3,7,,4,3,6,2,7,4,5,4,4,6,4,6,5,3,5,8,6,3,3,3,3,3,13,2,4,3,2
20210215,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,9,PM10,,,,,,,,,10,,,6,,7,,,,,,,,,,,19,11,6,5,,,21,11,9,,
20210215,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,9,AQI,18,18,19,19,20,22,17,,16,20,19,18,20,17,19,24,24,19,18,17,20,21,20,18,19,18,16,18,17,20,21,20,18,20,22
20210215,10,PM2.5,5,3,3,11,10,9,2,,4,3,5,3,7,3,8,4,4,3,6,4,3,3,4,6,6,3,3,3,3,3,1,3,3,4,2
20210215,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,10,PM10,,,,,,,7,,,,6,,12,,,,,,,,,,,,,,,,,,,,,,
20210215,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,10,AQI,18,20,18,16,20,23,16,,17,21,18,18,22,22,22,24,25,21,20,19,20,21,21,21,20,20,19,19,17,20,21,22,21,21,22
20210215,11,PM2.5,7,5,9,5,9,4,3,4,3,3,6,3,7,4,1,4,4,2,5,3,3,3,3,,,4,4,3,3,4,2,3,3,5,
20210215,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,11,PM10,,,,,,,8,20,,,,,11,6,1,9,19,,,,,,,,,,,,,,,,,,2
20210215,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,11,AQI,20,20,19,19,19,23,18,20,20,22,20,20,23,22,23,25,25,21,21,20,21,22,21,,,20,19,20,20,20,22,23,21,23,21
20210215,12,PM2.5,8,10,5,3,2,8,14,4,4,4,6,3,6,5,2,4,4,8,5,4,4,3,3,,3,3,4,4,3,3,8,4,3,6,4
20210215,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,12,PM10,,,,6,,,,,,,,8,14,17,7,16,21,,,,,,,2,,,,,3,,,,3,,
20210215,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,12,AQI,22,22,22,21,21,24,20,20,21,22,21,21,23,22,24,25,26,22,21,21,21,23,23,21,21,21,20,21,22,22,23,23,22,23,19
20210215,13,PM2.5,7,10,8,4,2,5,9,5,5,5,9,4,6,4,4,6,6,4,4,4,4,4,4,,3,3,4,5,4,4,12,7,4,6,7
20210215,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,13,PM10,,,,5,,,,,,,,5,8,12,11,22,19,,,,,4,,,9,,,5,5,,,,6,,
20210215,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,13,AQI,22,23,22,21,22,25,21,21,21,23,21,22,22,22,24,26,26,21,21,21,22,23,22,21,21,22,21,21,23,23,23,24,23,24,19
20210215,14,PM2.5,6,11,9,8,8,5,7,7,6,6,13,6,9,4,10,6,6,10,4,4,4,4,4,,3,4,4,5,5,5,10,6,6,6,7
20210215,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,14,PM10,8,,,10,,12,9,9,12,,17,10,14,11,32,43,35,,,,,,,4,17,5,,22,15,10,,14,17,22,
20210215,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,14,AQI,23,24,23,22,22,26,21,22,22,24,22,22,23,23,32,43,35,22,22,21,21,23,23,23,22,22,21,22,23,23,24,24,23,25,22
20210215,15,PM2.5,12,13,11,14,9,5,9,7,6,6,10,6,7,6,7,7,7,8,5,4,4,3,3,,4,5,5,6,5,6,14,7,6,8,8
20210215,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,15,PM10,27,23,20,28,20,32,24,17,32,,28,21,25,19,27,63,56,8,11,,,4,,13,9,30,19,37,34,32,23,24,31,40,23
20210215,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,15,AQI,27,24,24,28,23,32,24,22,32,25,28,23,25,23,27,57,53,23,23,21,21,24,24,23,23,30,22,37,34,32,25,24,31,40,23
20210215,16,PM2.5,15,8,12,15,15,11,16,8,7,8,12,8,10,7,10,7,7,10,6,5,5,4,4,,4,6,6,7,7,7,11,9,7,12,10
20210215,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,16,PM10,38,35,38,42,37,46,36,23,47,,38,35,37,32,35,106,97,16,15,8,10,14,,27,31,49,40,38,47,43,34,36,41,52,40
20210215,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,16,AQI,38,35,38,42,37,46,36,23,47,26,38,35,37,32,35,78,74,23,23,22,23,25,24,27,31,49,40,38,47,43,34,36,41,51,40
20210215,17,PM2.5,13,18,16,17,6,20,14,10,11,13,17,12,13,8,12,7,7,10,7,6,6,5,5,,5,8,8,12,11,11,16,14,9,21,13
20210215,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210215,17,PM10,53,39,44,48,45,53,43,31,53,,45,45,50,45,40,129,108,22,23,17,18,26,6,41,26,69,52,50,62,48,54,46,57,77,49
