date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210202,0,PM2.5,8,7,8,10,8,7,1,9,7,6,7,6,7,7,2,8,8,9,6,7,6,6,5,10,6,7,7,6,6,7,9,9,7,6,6
20210202,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210202,0,PM10,37,39,32,40,41,44,50,30,37,32,41,37,40,49,27,30,24,16,13,22,20,23,30,20,23,55,58,46,44,37,68,48,39,30,25
20210202,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210202,0,AQI,37,39,32,40,41,44,50,30,37,32,41,37,40,49,27,30,24,21,23,22,21,23,30,20,23,53,54,46,44,37,59,48,39,30,25
20210202,1,PM2.5,8,3,8,8,9,4,7,8,9,6,8,7,6,8,5,9,9,5,6,7,7,6,6,10,7,7,7,6,6,7,11,9,7,6,6
20210202,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210202,1,PM10,26,40,33,27,36,36,20,26,31,32,29,32,22,28,19,22,20,15,14,16,16,18,25,21,21,44,48,31,31,27,46,41,27,27,15
20210202,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210202,1,AQI,26,40,33,27,36,36,20,26,31,32,29,32,22,28,20,22,20,21,22,20,20,20,25,21,21,44,48,31,31,27,46,41,27,27,25
20210202,2,PM2.5,10,8,4,13,5,9,5,8,9,6,7,8,8,8,4,9,8,5,6,7,7,7,6,8,8,8,7,6,7,7,8,8,7,6,6
20210202,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
