"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/05/2016","AQS","340130003","1","0.002","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"06/11/2016","AQS","340130003","1","0.007","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"06/17/2016","AQS","340130003","1","0","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"06/23/2016","AQS","340130003","1","0.004","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"06/29/2016","AQS","340130003","1","0","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"07/05/2016","AQS","340130003","1","0.002","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"07/11/2016","AQS","340130003","1","0","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"07/17/2016","AQS","340130003","1","0.001","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"07/23/2016","AQS","340130003","1","0.001","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"07/29/2016","AQS","340130003","1","0.002","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"08/04/2016","AQS","340130003","1","0.001","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"08/10/2016","AQS","340130003","1","0.001","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"08/16/2016","AQS","340130003","1","0.001","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"08/22/2016","AQS","340130003","1","0","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"08/28/2016","AQS","340130003","1","0.001","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/03/2016","AQS","340130003","1","0","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/09/2016","AQS","340130003","1","0.003","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/15/2016","AQS","340130003","1","0.001","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/21/2016","AQS","340130003","1","0.002","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/27/2016","AQS","340130003","1","0","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/03/2016","AQS","340130003","1","0.004","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/09/2016","AQS","340130003","1","0","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/15/2016","AQS","340130003","1","0.003","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/21/2016","AQS","340130003","1","0.001","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/27/2016","AQS","340130003","1","0.003","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/02/2016","AQS","340130003","1","0.018","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/08/2016","AQS","340130003","1","0.007","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/20/2016","AQS","340130003","1","0.002","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/26/2016","AQS","340130003","1","0.003","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/02/2016","AQS","340130003","1","0","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/08/2016","AQS","340130003","1","0.001","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/20/2016","AQS","340130003","1","0.004","ug/m3 LC",".","Newark Firehouse","1","100.0000","85129","Lead PM10 LC FRM/FEM","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"01/01/2016","AQS","360713001","1","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/07/2016","AQS","360713001","1","0.051","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/13/2016","AQS","360713001","1","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/19/2016","AQS","360713001","1","0.005","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/25/2016","AQS","360713001","1","0.01","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/31/2016","AQS","360713001","1","0.005","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"02/06/2016","AQS","360713001","1","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"02/12/2016","AQS","360713001","1","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"02/18/2016","AQS","360713001","1","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"02/24/2016","AQS","360713001","1","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"03/01/2016","AQS","360713001","1","0.021","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"03/07/2016","AQS","360713001","1","0.006","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"03/13/2016","AQS","360713001","1","0.01","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"03/19/2016","AQS","360713001","1","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"03/25/2016","AQS","360713001","1","0.006","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"03/31/2016","AQS","360713001","1","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"04/06/2016","AQS","360713001","1","0.013","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"04/12/2016","AQS","360713001","1","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"04/18/2016","AQS","360713001","1","0.029","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"04/24/2016","AQS","360713001","1","0.015","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"04/30/2016","AQS","360713001","1","0.011","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"05/06/2016","AQS","360713001","1","0.103","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"05/12/2016","AQS","360713001","1","0.035","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"05/18/2016","AQS","360713001","1","0.032","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"05/24/2016","AQS","360713001","1","0.032","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"05/30/2016","AQS","360713001","1","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"06/05/2016","AQS","360713001","1","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"06/11/2016","AQS","360713001","1","0.006","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"06/20/2016","AQS","360713001","1","0.009","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"06/24/2016","AQS","360713001","1","0.031","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"06/29/2016","AQS","360713001","1","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"07/05/2016","AQS","360713001","1","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"07/11/2016","AQS","360713001","1","0.013","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"07/17/2016","AQS","360713001","1","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"07/23/2016","AQS","360713001","1","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"07/29/2016","AQS","360713001","1","0.019","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"08/04/2016","AQS","360713001","1","0.009","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"08/10/2016","AQS","360713001","1","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"08/22/2016","AQS","360713001","1","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"08/28/2016","AQS","360713001","1","0.005","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"09/03/2016","AQS","360713001","1","0.009","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"09/09/2016","AQS","360713001","1","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"09/15/2016","AQS","360713001","1","0.016","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"09/21/2016","AQS","360713001","1","0.012","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"10/03/2016","AQS","360713001","1","0.016","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"10/09/2016","AQS","360713001","1","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"10/15/2016","AQS","360713001","1","0.009","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"10/21/2016","AQS","360713001","1","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"10/27/2016","AQS","360713001","1","0.005","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/02/2016","AQS","360713001","1","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/08/2016","AQS","360713001","1","0.008","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/14/2016","AQS","360713001","1","0.007","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/20/2016","AQS","360713001","1","0.001","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/26/2016","AQS","360713001","1","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"12/08/2016","AQS","360713001","1","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
