CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
China,CHN,NULL,NULL,NAT_TOTAL,20200101,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,NULL,1.00,1.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,5.99,5.99,6.85,6.85,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200102,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,NULL,1.00,1.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,5.99,5.99,6.85,6.85,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200103,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,NULL,1.00,1.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,5.99,5.99,6.85,6.85,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200104,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,NULL,1.00,1.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,5.99,5.99,6.85,6.85,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200105,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,1.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,2.78,2.78,4.76,4.76,10.68,10.68,12.20,12.20,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200106,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,1.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,2.78,2.78,4.76,4.76,10.68,10.68,12.20,12.20,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200107,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,1.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,2.78,2.78,4.76,4.76,10.68,10.68,12.20,12.20,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200108,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,1.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,2.78,2.78,4.76,4.76,10.68,10.68,12.20,12.20,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200109,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,1.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,2.78,2.78,4.76,4.76,10.68,10.68,12.20,12.20,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200110,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,1.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,2.78,2.78,4.76,4.76,10.68,10.68,12.20,12.20,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200111,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,1.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,2.78,2.78,4.76,4.76,10.68,10.68,12.20,12.20,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200112,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,1.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,2.78,2.78,4.76,4.76,10.68,10.68,12.20,12.20,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200113,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,1.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,2.78,2.78,4.76,4.76,10.68,10.68,12.20,12.20,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200114,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,1.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,2.78,2.78,4.76,4.76,10.68,10.68,12.20,12.20,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200115,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,2.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,8.33,8.33,9.52,9.52,13.80,13.80,15.77,15.77,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200116,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,2.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,8.33,8.33,9.52,9.52,13.80,13.80,15.77,15.77,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200117,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,2.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,8.33,8.33,9.52,9.52,13.80,13.80,15.77,15.77,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200118,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,2.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,8.33,8.33,9.52,9.52,13.80,13.80,15.77,15.77,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200119,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,2.00,0,1.00,2.00,0.00,0.00,1.00,0,0.00,NULL,0.00,NULL,NULL,NULL,NULL,8.33,8.33,9.52,9.52,13.80,13.80,15.77,15.77,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200120,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,2.00,0,1.00,2.00,0.00,0.00,1.00,1,0.00,NULL,0.00,NULL,NULL,NULL,NULL,8.33,8.33,9.52,9.52,14.58,14.58,16.67,16.67,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200121,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,2.00,0,1.00,2.00,0.00,0.00,2.00,1,0.00,NULL,0.00,NULL,NULL,NULL,NULL,8.33,8.33,9.52,9.52,16.15,16.15,18.45,18.45,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200122,0.00,NULL,0.00,NULL,2.00,0,4.00,0,0.00,NULL,0.00,NULL,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,2.00,0,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,0.00,NULL,NULL,547,17,26.39,26.39,20.95,20.95,27.08,27.08,30.95,30.95,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200123,0.00,NULL,0.00,NULL,2.00,0,4.00,0,2.00,0,1.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,0,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,0.00,NULL,NULL,639,18,44.91,44.91,40.00,40.00,37.50,37.50,42.86,42.86,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200124,0.00,NULL,0.00,NULL,2.00,0,4.00,0,2.00,0,1.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,0,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,0.00,NULL,NULL,916,26,44.91,44.91,40.00,40.00,37.50,37.50,42.86,42.86,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200125,0.00,NULL,0.00,NULL,2.00,0,4.00,0,2.00,0,1.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,0.00,NULL,NULL,1399,42,47.69,47.69,44.76,44.76,39.06,39.06,44.64,44.64,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200126,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,1.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,0.00,NULL,NULL,2062,56,69.91,69.91,73.33,73.33,51.56,51.56,58.93,58.93,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200127,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,1.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,0.00,NULL,NULL,2863,82,69.91,69.91,73.33,73.33,51.56,51.56,58.93,58.93,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200128,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,1.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,5494,131,69.91,69.91,73.33,73.33,55.73,55.73,63.69,63.69,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200129,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,1.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,6070,133,69.91,69.91,73.33,73.33,55.73,55.73,63.69,63.69,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200130,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,1.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,8124,171,69.91,69.91,73.33,73.33,55.73,55.73,63.69,63.69,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200131,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,1.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,9783,213,69.91,69.91,73.33,73.33,55.73,55.73,63.69,63.69,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200201,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,11871,259,77.31,77.31,74.52,74.52,59.90,59.90,68.45,68.45,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200202,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,16607,361,77.31,77.31,74.52,74.52,59.90,59.90,68.45,68.45,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200203,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,19693,425,77.31,77.31,74.52,74.52,59.90,59.90,68.45,68.45,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200204,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,242440000000.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,23680,490,77.31,77.31,74.52,74.52,59.90,59.90,68.45,68.45,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200205,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,27409,562,77.31,77.31,74.52,74.52,59.90,59.90,68.45,68.45,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200206,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,30553,632,77.31,77.31,74.52,74.52,59.90,59.90,68.45,68.45,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200207,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,34075,717,77.31,77.31,74.52,74.52,59.90,59.90,68.45,68.45,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200208,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,36778,804,77.31,77.31,74.52,74.52,59.90,59.90,68.45,68.45,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200209,3.00,1,3.00,1,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,39790,904,77.31,77.31,74.52,74.52,59.90,59.90,68.45,68.45,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200210,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,42306,1011,75.46,75.46,70.95,70.95,58.85,58.85,67.26,67.26,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200211,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,44327,1111,75.46,75.46,70.95,70.95,58.85,58.85,67.26,67.26,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200212,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,44699,1116,75.46,75.46,70.95,70.95,58.85,58.85,67.26,67.26,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200213,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,59832,1368,75.46,75.46,70.95,70.95,58.85,58.85,67.26,67.26,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200214,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,66292,1520,75.46,75.46,70.95,70.95,58.85,58.85,67.26,67.26,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200215,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,68347,1662,75.46,75.46,70.95,70.95,58.85,58.85,67.26,67.26,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200216,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,70446,1765,75.46,75.46,70.95,70.95,60.94,60.94,69.64,69.64,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200217,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,72364,1863,75.46,75.46,70.95,70.95,60.94,60.94,69.64,69.64,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200218,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,74139,2002,75.46,75.46,70.95,70.95,60.94,60.94,69.64,69.64,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200219,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,74546,2114,75.46,75.46,70.95,70.95,60.94,60.94,69.64,69.64,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200220,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,74999,2236,75.46,75.46,70.95,70.95,60.94,60.94,69.64,69.64,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200221,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,75472,2236,75.46,75.46,70.95,70.95,60.94,60.94,69.64,69.64,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200222,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,76922,2441,75.46,75.46,70.95,70.95,60.94,60.94,69.64,69.64,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200223,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,14190000000.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,76938,2443,75.46,75.46,70.95,70.95,60.94,60.94,69.64,69.64,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200224,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,0.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,77152,2593,75.46,75.46,70.95,70.95,60.94,60.94,69.64,69.64,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200225,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,77660,2663,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200226,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,78065,2715,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200227,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,78498,2744,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200228,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,78824,2788,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200229,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,79251,2835,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200301,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,79826,2870,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200302,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,80026,2912,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200303,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,80151,2945,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200304,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,1566000000.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,80271,2981,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200305,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,80422,3013,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200306,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,80573,3042,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200307,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,80652,3070,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200308,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,20000000.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,80699,3097,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200309,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,80735,3120,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
China,CHN,NULL,NULL,NAT_TOTAL,20200310,3.00,1,3.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,2.00,0.00,NULL,0.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,3.00,0,0.00,NULL,2.00,1,NULL,80757,3136,81.02,81.02,78.10,78.10,64.06,64.06,73.21,73.21,0.00,0.00
