date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20190912,0,SO2,4,3,3,1,2,7,1,3,,3,2,1,2,3,3,2,3,3,3,3,3,1,3,1,2,3,1,2,2,3,6,5,2,4,7
20190912,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,0,NO2,10,14,13,12,21,13,8,17,,15,13,23,35,23,21,51,44,29,24,28,16,43,13,11,30,12,37,43,21,12,26,31,11,25,48
20190912,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,0,O3,79,67,110,58,51,65,76,34,,64,56,46,37,47,49,19,14,16,39,20,28,8,58,50,31,41,9,2,21,48,56,51,53,54,19
20190912,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,0,CO,0.4,0.5,0.6,0.4,0.5,0.5,0.3,0.8,,0.4,0.4,0.5,0.5,0.6,0.6,1.1,1,0.5,0.5,0.7,0.6,0.7,0.3,0.4,0.2,0.6,1.2,1.3,0.6,0.3,0.6,0.3,0.3,0.5,0.6
20190912,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,1,SO2,4,2,3,3,1,6,3,3,,2,1,1,2,3,2,2,3,3,3,3,3,1,3,1,2,3,1,2,1,3,4,3,2,3,7
20190912,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,1,NO2,18,20,10,16,33,24,13,23,,19,21,35,36,35,37,30,38,14,18,16,12,36,11,7,20,11,36,39,14,13,40,36,21,31,66
20190912,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,1,O3,67,50,80,45,43,51,57,27,,57,37,29,30,31,36,38,20,41,37,35,35,13,55,48,40,42,14,1,24,38,41,31,41,45,2
20190912,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,1,CO,0.4,0.5,0.4,0.5,0.5,0.5,0.3,0.4,,0.4,0.4,0.5,0.5,0.6,0.5,0.7,0.9,0.3,0.6,0.7,0.6,0.7,0.3,0.4,0.2,0.6,0.9,1.2,0.5,0.3,0.6,0.3,0.3,0.5,0.6
20190912,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,2,SO2,3,1,4,3,3,5,3,3,,1,1,1,3,1,2,1,3,3,3,2,1,1,3,1,3,1,2,2,1,3,1,5,2,3,4
20190912,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,2,NO2,29,26,15,24,36,32,19,32,,26,35,27,50,54,45,45,23,12,16,23,8,20,6,5,5,9,21,41,15,24,29,51,42,34,60
20190912,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,2,O3,44,31,73,34,21,30,39,18,,43,16,32,10,11,19,19,34,46,44,29,40,23,58,54,51,40,31,2,16,24,42,10,11,36,2
20190912,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,2,CO,0.6,0.6,0.4,0.5,0.5,0.7,0.5,0.3,,0.5,0.5,0.5,0.5,0.7,0.5,0.8,0.7,0.3,0.6,0.8,0.5,0.7,0.3,0.4,0.2,0.5,0.7,1.1,0.5,0.4,0.7,0.4,0.4,0.5,0.6
20190912,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,3,SO2,2,1,3,3,3,5,3,3,,3,1,3,3,3,1,3,3,3,3,2,3,1,3,3,3,3,1,1,1,3,1,3,2,2,3
20190912,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,3,NO2,30,30,19,39,41,24,30,26,,23,31,21,38,58,61,54,18,33,15,18,7,25,5,8,12,9,14,29,22,12,29,34,50,43,51
20190912,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,3,O3,35,34,76,21,17,33,26,18,,36,19,36,19,5,2,6,36,30,45,38,41,23,53,53,38,42,36,2,19,50,36,29,5,22,4
20190912,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,3,CO,0.6,0.6,0.6,0.5,0.5,0.6,0.4,0.5,,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.6,0.3,0.5,0.7,0.4,0.6,0.3,0.4,0.3,0.4,0.6,1.1,0.5,0.4,0.5,0.4,0.5,0.5,0.4
20190912,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,4,SO2,2,1,1,3,1,5,3,3,,3,1,3,3,3,1,3,3,3,3,2,3,1,3,3,3,1,3,1,1,3,1,3,1,2,4
20190912,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,4,NO2,27,31,23,35,41,24,31,25,,29,22,25,31,57,50,43,14,50,17,17,6,33,8,11,39,9,14,32,18,12,31,34,53,39,53
20190912,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,4,O3,38,30,85,26,14,31,25,12,,20,18,30,,4,14,16,36,10,40,,41,3,40,44,7,37,27,2,24,47,,,,22,2
20190912,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,4,CO,0.5,0.6,0.5,0.5,0.5,0.6,0.4,0.6,,0.5,0.5,0.5,0.5,0.6,0.6,0.7,0.6,0.4,0.5,0.7,0.4,0.6,0.3,0.4,0.2,0.4,0.6,1,0.5,0.5,0.5,0.4,0.5,0.5,0.5
20190912,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,5,SO2,2,2,3,3,1,1,3,3,,3,1,3,3,3,1,3,3,3,3,1,3,1,3,3,3,1,3,3,3,3,1,3,1,2,3
20190912,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,5,NO2,29,22,29,27,48,17,29,22,,37,22,27,31,45,40,34,22,37,17,12,10,19,9,14,9,11,20,38,16,16,25,24,63,39,44
20190912,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190912,5,O3,39,38,98,34,10,41,27,11,,18,21,25,22,11,13,15,27,8,37,45,36,26,41,39,33,36,21,2,20,38,35,36,2,25,6
20190912,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
