date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210130,0,PM2.5,42,30,33,38,37,29,31,34,42,28,38,27,37,31,25,12,11,32,29,38,28,53,43,43,40,42,45,35,31,38,67,36,26,37,32
20210130,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,0,PM10,81,59,79,71,75,81,92,64,99,72,95,71,65,94,46,39,36,51,56,68,66,77,72,81,85,87,112,81,70,79,105,71,65,94,73
20210130,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,0,AQI,66,55,65,61,63,66,71,57,75,61,73,61,58,72,46,39,36,51,53,59,58,73,61,66,68,69,81,66,60,65,90,61,58,72,62
20210130,1,PM2.5,42,31,35,35,28,46,29,34,41,28,39,29,29,32,29,12,12,28,25,39,26,45,44,46,39,45,42,36,31,38,60,38,27,65,34
20210130,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,1,PM10,83,57,74,69,72,81,86,64,98,74,89,72,55,64,47,41,40,50,47,67,57,74,74,84,76,96,95,85,74,79,100,70,62,87,76
20210130,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,1,AQI,67,54,62,60,61,66,68,57,74,62,70,61,53,57,47,41,40,50,47,59,54,63,62,67,63,73,73,68,62,65,82,60,56,88,63
20210130,2,PM2.5,35,36,32,36,35,43,31,33,41,28,37,31,28,32,26,11,9,24,25,29,30,52,43,37,30,41,37,34,31,36,57,37,28,73,36
20210130,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,2,PM10,75,58,77,69,67,87,72,62,88,76,86,85,56,73,48,35,30,47,60,58,54,77,69,78,70,92,91,83,73,71,95,66,63,107,73
20210130,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,2,AQI,63,54,64,60,59,69,61,56,69,63,68,68,53,62,48,35,30,47,55,54,52,72,60,64,60,71,71,67,62,61,78,58,57,98,62
20210130,3,PM2.5,36,45,37,35,40,33,31,34,41,29,30,31,26,30,29,11,11,24,26,30,26,42,43,36,32,37,33,33,33,37,58,35,27,35,41
20210130,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,3,PM10,70,57,84,75,68,77,74,59,91,75,75,74,53,75,47,39,38,47,63,57,56,64,71,68,66,85,86,74,75,71,95,64,59,89,81
20210130,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,3,AQI,60,63,67,63,59,64,62,55,71,63,63,62,52,63,47,39,38,47,57,54,53,59,61,59,58,68,68,62,63,61,79,57,55,70,66
20210130,4,PM2.5,35,34,35,34,33,26,35,35,40,29,34,33,30,31,31,7,8,25,25,28,32,42,42,35,33,36,32,33,34,41,50,35,31,37,42
20210130,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,4,PM10,66,51,70,65,66,67,75,55,87,67,70,70,51,59,53,39,34,46,49,49,53,66,63,55,59,76,76,71,76,71,91,62,59,63,77
20210130,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,4,AQI,58,51,60,58,58,59,63,53,69,59,60,60,51,55,52,39,34,46,49,49,52,59,59,53,55,63,63,61,63,61,71,56,55,57,64
20210130,5,PM2.5,28,38,38,37,41,38,36,36,41,29,35,33,28,33,29,8,8,28,26,28,27,39,44,31,33,34,31,33,36,43,56,36,28,44,42
20210130,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,5,PM10,65,53,72,67,73,67,84,56,84,75,84,72,57,99,58,43,44,53,52,53,54,65,62,61,64,66,71,73,80,80,93,64,58,71,71
20210130,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,5,AQI,58,54,61,59,62,59,67,53,67,63,67,61,54,75,54,43,44,52,51,52,52,58,62,56,57,58,61,62,65,65,77,57,54,62,61
20210130,6,PM2.5,33,30,30,37,45,37,28,36,43,31,33,32,29,35,31,10,9,26,25,28,31,35,42,32,33,31,27,33,38,39,57,35,28,44,43
20210130,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,6,PM10,68,58,74,87,76,68,91,60,95,72,81,77,62,137,62,58,57,54,54,57,61,70,64,66,68,71,68,74,82,77,96,66,59,77,72
20210130,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,6,AQI,59,54,62,69,63,59,71,55,73,61,66,64,56,94,56,54,54,52,52,54,56,60,59,58,59,61,59,62,66,64,78,58,55,64,61
20210130,7,PM2.5,26,27,35,39,30,32,28,37,44,32,29,33,32,36,31,13,13,20,25,29,33,43,43,30,33,32,33,34,41,44,55,36,28,46,40
20210130,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,7,PM10,70,59,72,89,76,77,73,61,99,72,77,74,62,110,58,75,61,52,55,59,61,78,71,68,67,77,92,75,87,79,92,62,58,76,66
20210130,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,7,AQI,60,55,61,70,63,64,62,56,75,61,64,62,56,80,54,63,56,51,53,55,56,64,61,59,59,64,71,63,69,65,75,56,54,64,58
20210130,8,PM2.5,31,38,28,44,30,35,34,37,43,33,33,34,33,35,29,18,16,27,25,31,36,48,39,34,34,36,33,37,41,45,52,39,30,43,33
20210130,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,8,PM10,76,65,79,89,70,80,76,65,93,80,86,71,71,86,57,65,53,53,45,59,64,77,71,61,64,85,79,92,89,87,100,65,59,93,54
20210130,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,8,AQI,63,58,65,70,60,65,63,58,72,65,68,61,61,68,54,58,52,52,45,55,57,67,61,56,57,68,65,71,70,69,75,58,55,72,52
20210130,9,PM2.5,35,39,40,40,30,38,38,41,42,35,35,41,33,36,33,22,20,30,27,34,39,44,41,29,37,38,35,40,41,40,74,38,35,41,34
20210130,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,9,PM10,83,74,75,83,66,77,98,74,90,85,72,83,72,72,57,56,55,60,54,68,70,79,55,73,78,82,79,92,77,81,140,66,65,95,57
20210130,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,9,AQI,67,62,63,67,58,64,74,62,70,68,61,67,61,61,54,53,53,55,52,59,60,65,58,62,64,66,65,71,64,66,99,58,58,73,54
20210130,10,PM2.5,36,47,30,44,24,44,43,45,50,41,42,39,42,43,33,24,24,32,30,33,34,47,41,41,52,39,38,44,41,39,49,46,37,44,34
20210130,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,10,PM10,71,57,66,81,65,76,79,80,94,93,80,88,97,73,65,55,52,71,58,67,64,101,,78,71,79,78,98,94,75,94,74,75,84,62
20210130,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,10,AQI,61,65,58,66,58,63,65,65,72,72,65,69,74,62,58,53,51,61,54,59,57,76,58,64,72,65,64,74,72,63,72,64,63,67,56
20210130,11,PM2.5,37,44,37,43,33,41,45,45,54,42,46,41,49,40,39,23,22,33,32,31,33,47,40,47,49,42,43,46,38,41,47,47,38,45,39
20210130,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,11,PM10,75,78,74,83,67,86,87,75,100,92,92,91,116,91,78,60,57,77,66,71,67,85,80,93,83,90,90,85,68,76,77,99,85,89,65
20210130,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,11,AQI,63,64,62,67,59,68,69,63,75,71,71,71,83,71,64,55,54,64,58,61,59,68,65,72,68,70,70,68,59,63,65,75,68,70,58
20210130,12,PM2.5,43,46,45,53,39,41,39,49,58,45,55,44,48,40,47,22,21,30,32,31,22,51,48,62,58,41,42,43,38,44,47,52,40,48,48
20210130,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,12,PM10,83,81,88,96,68,91,85,80,104,103,100,95,84,82,89,59,60,74,67,61,51,87,86,101,92,82,87,73,61,75,82,96,88,88,
20210130,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,12,AQI,67,66,69,73,59,71,68,68,79,77,75,73,67,66,70,55,55,62,59,56,51,70,68,84,79,66,69,62,56,63,66,73,69,69,67
20210130,13,PM2.5,44,50,49,50,43,47,53,54,57,45,54,45,38,37,42,19,19,42,39,39,37,74,69,62,65,41,44,45,39,45,55,55,43,49,57
20210130,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,13,PM10,78,82,88,83,74,89,91,89,106,99,97,103,69,73,78,69,68,74,77,71,71,122,120,114,109,86,85,77,85,83,91,105,100,86,118
20210130,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,13,AQI,64,69,69,69,62,70,73,74,78,75,74,77,60,62,64,60,59,62,64,61,61,99,93,84,88,68,68,64,68,67,75,78,75,68,84
20210130,14,PM2.5,48,54,49,49,52,49,52,52,57,42,53,42,39,35,38,20,19,59,47,63,66,59,66,53,50,43,47,46,40,46,58,46,41,44,59
20210130,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,14,PM10,90,81,78,84,88,90,83,98,85,99,96,93,64,67,74,68,66,91,104,103,110,115,120,97,99,89,85,79,85,78,97,92,96,89,86
20210130,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,14,AQI,70,74,68,68,72,70,72,74,78,75,73,72,57,59,62,59,58,80,77,85,89,83,89,74,75,70,68,65,68,64,79,71,73,70,80
20210130,15,PM2.5,44,46,44,43,46,35,45,49,53,39,47,39,43,38,38,20,20,54,44,60,62,72,67,54,46,47,48,49,45,49,62,47,38,44,50
20210130,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,15,PM10,80,75,75,79,86,90,82,85,87,99,87,83,72,75,61,68,67,96,104,119,125,134,117,92,92,88,96,87,104,80,103,87,89,86,80
20210130,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,15,AQI,65,64,63,65,68,70,66,68,73,75,69,67,61,63,56,59,59,74,77,85,88,97,90,74,71,69,73,69,77,68,84,69,70,68,69
20210130,16,PM2.5,45,49,40,45,46,42,44,46,53,41,45,38,52,43,46,20,20,50,37,49,51,75,69,59,52,48,47,49,45,52,72,45,38,49,48
20210130,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210130,16,PM10,85,77,78,81,76,91,76,77,86,87,83,80,83,86,71,67,64,84,80,94,104,114,118,93,96,94,91,88,98,88,111,88,84,94,106
20210130,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
