date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210217,0,PM2.5,2,16,6,10,4,5,4,7,6,5,9,5,5,5,5,6,6,1,5,7,6,5,5,4,8,6,5,5,5,6,1,6,5,6,6
20210217,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210217,0,PM10,7,,9,,8,11,13,16,14,,14,14,11,10,10,11,14,12,8,12,6,12,13,10,18,20,14,15,12,8,17,14,19,21,30
20210217,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210217,0,AQI,24,23,23,22,22,26,21,21,21,21,20,21,23,23,23,24,25,24,23,22,23,24,24,22,22,21,21,19,21,21,22,23,21,21,30
20210217,1,PM2.5,5,8,2,7,6,3,2,7,6,5,1,6,3,5,1,6,6,6,6,8,7,6,5,5,6,7,6,5,5,5,8,7,6,6,7
20210217,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210217,1,PM10,,,7,9,6,6,10,10,7,,11,11,10,11,8,10,10,16,13,9,,9,10,14,13,18,14,10,12,7,23,15,11,15,21
20210217,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210217,1,AQI,23,22,22,21,21,25,21,21,21,21,20,22,23,23,23,23,24,21,22,22,24,22,24,22,21,22,20,20,20,21,23,21,19,22,21
20210217,2,PM2.5,4,12,5,3,2,5,5,7,5,5,7,6,6,5,4,5,6,4,5,10,7,6,6,5,4,6,6,4,7,7,7,7,6,6,6
20210217,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210217,2,PM10,12,,7,9,6,17,8,9,10,,8,9,8,7,10,12,10,13,11,,,8,7,13,8,15,12,,22,11,21,,12,9,22
20210217,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210217,2,AQI,21,21,21,20,20,23,21,21,20,21,20,21,22,23,23,23,24,22,21,20,24,19,23,21,20,21,20,18,22,21,21,22,18,22,22
20210217,3,PM2.5,8,12,6,11,2,6,4,7,5,5,4,6,6,5,2,5,6,7,5,10,7,6,6,1,5,6,6,5,7,7,7,7,7,6,8
20210217,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
