date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210204,0,PM2.5,6,1,5,4,1,10,2,4,4,7,,3,10,10,2,6,6,7,10,7,4,13,8,24,12,9,7,5,7,9,6,5,3,29,7
20210204,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,0,PM10,11,15,15,14,14,30,19,18,21,30,17,22,23,34,21,22,24,11,15,18,12,28,26,43,28,28,34,18,31,28,30,21,23,56,26
20210204,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,0,AQI,18,19,19,20,15,30,21,18,21,30,21,22,23,34,21,23,24,16,15,18,21,28,26,43,28,28,34,18,31,28,30,22,25,53,26
20210204,1,PM2.5,5,8,3,10,4,6,2,3,16,22,,8,1,8,2,6,6,10,8,8,4,11,9,21,9,9,8,11,7,8,9,5,5,39,13
20210204,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,1,PM10,13,16,16,24,24,20,14,23,35,69,20,23,20,32,17,31,27,13,13,18,10,12,24,,26,35,31,34,32,25,30,23,14,82,33
20210204,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,1,AQI,19,17,19,24,24,20,21,23,35,60,20,23,20,32,18,31,27,15,14,18,19,16,24,30,26,35,31,34,32,25,30,23,21,66,33
20210204,2,PM2.5,20,10,31,28,16,16,23,19,33,33,,26,4,6,,6,6,11,8,10,5,9,11,14,10,9,7,14,8,10,9,16,8,45,22
20210204,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,2,PM10,45,23,60,49,30,51,46,38,74,97,63,66,13,24,15,22,19,16,,17,10,12,19,24,22,30,32,52,31,27,24,36,30,94,49
20210204,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,2,AQI,45,23,55,49,30,51,46,38,62,74,57,58,14,24,18,22,21,16,15,17,17,16,19,24,22,30,32,51,31,27,24,36,30,72,49
20210204,3,PM2.5,23,36,30,25,27,22,36,34,36,40,,36,7,6,,7,6,13,7,8,6,11,12,12,11,13,9,23,17,23,11,11,20,50,25
20210204,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,3,PM10,56,51,69,64,63,67,81,72,88,107,86,87,12,24,13,17,13,19,8,13,12,15,19,22,22,52,34,64,66,70,24,57,56,99,52
20210204,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,3,AQI,53,52,60,57,57,59,66,61,69,79,68,69,15,24,17,19,20,19,13,13,15,16,19,22,22,51,34,57,58,60,24,54,53,75,51
20210204,4,PM2.5,32,25,45,34,32,27,42,40,47,45,,40,4,5,3,8,7,15,8,8,10,11,13,11,11,20,15,28,27,30,19,12,26,50,31
20210204,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,4,PM10,62,55,82,75,70,68,86,73,99,99,85,85,17,18,10,17,14,20,,14,15,16,16,19,18,72,50,67,82,78,35,32,69,92,53
20210204,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,4,AQI,56,53,66,63,60,59,68,62,75,75,68,68,17,18,16,17,19,22,13,14,15,16,19,19,18,61,50,59,66,64,35,32,60,71,52
20210204,5,PM2.5,40,29,41,36,40,32,42,45,50,46,,45,12,8,6,9,8,11,6,17,5,10,14,10,12,24,19,37,36,40,18,24,20,51,32
20210204,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,5,PM10,69,63,82,78,78,76,84,73,93,99,85,88,27,23,10,21,15,,,,8,12,18,19,19,71,64,80,88,76,44,31,52,86,54
20210204,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,5,AQI,60,57,66,64,64,63,67,63,72,75,68,69,27,23,16,21,17,16,14,25,12,15,20,19,19,61,57,65,69,63,44,35,51,70,52
20210204,6,PM2.5,40,34,40,41,43,35,50,51,53,29,,44,19,11,4,9,8,11,8,15,5,11,11,10,12,33,28,39,42,48,20,27,17,51,30
20210204,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,6,PM10,74,69,88,82,86,85,90,84,90,71,82,83,40,39,14,16,16,14,,,8,11,12,16,18,73,73,84,100,88,56,44,43,91,51
20210204,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,6,AQI,62,60,69,66,68,68,70,70,73,61,66,67,40,39,15,16,16,17,12,22,13,16,16,16,18,62,62,67,75,69,53,44,43,71,51
20210204,7,PM2.5,43,39,49,46,45,40,49,45,58,21,,36,19,10,11,9,9,8,6,19,6,12,13,12,12,36,35,40,47,54,21,20,17,57,28
20210204,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,7,PM10,86,70,98,89,93,99,97,78,108,42,72,74,47,40,21,18,19,11,,23,13,24,21,21,21,81,81,85,101,91,55,42,35,95,49
20210204,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,7,AQI,68,60,74,70,72,75,74,64,79,42,61,62,47,40,21,18,19,12,13,28,13,24,21,21,21,66,66,68,76,74,53,42,35,78,49
20210204,8,PM2.5,48,49,50,47,49,46,55,40,57,24,,36,16,11,11,10,10,3,7,16,8,12,11,10,14,44,36,41,47,53,22,25,17,56,25
20210204,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,8,PM10,88,74,98,93,95,99,114,73,119,54,59,68,45,33,24,26,22,10,9,32,12,25,27,19,21,90,85,89,94,87,66,32,35,104,49
20210204,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,8,AQI,69,68,74,72,73,75,82,62,85,52,55,59,45,33,24,26,22,13,13,32,12,25,27,19,21,70,68,70,72,73,58,36,35,77,49
20210204,9,PM2.5,55,51,53,54,54,46,52,41,59,22,,31,20,13,31,14,16,7,9,24,11,14,14,13,17,40,34,43,44,45,29,13,22,60,31
20210204,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,9,PM10,98,81,97,98,97,104,120,74,117,48,53,62,61,47,51,29,28,17,12,57,26,48,20,32,38,86,84,85,84,78,116,27,46,109,73
20210204,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,9,AQI,75,70,74,74,74,77,85,62,84,48,52,56,56,47,51,29,28,17,13,54,26,48,20,32,38,68,67,68,67,64,83,27,46,82,62
20210204,10,PM2.5,56,50,52,55,53,52,46,36,60,43,,34,32,22,21,23,25,17,12,26,12,19,20,19,31,48,39,47,49,51,36,40,12,65,27
20210204,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,10,PM10,96,93,89,100,97,108,102,64,106,94,51,69,72,44,40,42,40,33,16,69,26,88,,47,43,91,82,86,100,78,79,,36,102,48
20210204,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,10,AQI,77,72,72,75,74,79,76,57,82,72,51,60,61,44,40,42,40,33,18,60,26,69,29,47,45,71,66,68,75,70,65,57,36,88,48
20210204,11,PM2.5,56,55,54,56,54,50,48,35,63,,,42,35,29,34,19,17,32,26,31,24,28,32,35,37,48,43,49,56,66,37,23,9,66,49
20210204,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,11,PM10,94,93,96,98,92,107,93,57,108,,67,88,71,62,66,43,37,62,40,80,55,80,78,76,67,76,88,89,86,90,86,40,29,107,102
20210204,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,11,AQI,77,75,74,77,74,79,72,54,85,12,59,69,61,56,58,43,37,56,40,65,53,65,64,63,59,67,69,70,77,89,68,40,29,89,76
20210204,12,PM2.5,56,57,,53,48,48,49,48,64,59,,46,31,28,,15,14,38,32,34,36,35,37,50,43,50,49,50,63,61,52,48,20,55,48
20210204,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,12,PM10,81,81,5,88,81,91,91,67,102,,77,89,55,59,6,59,39,70,68,76,85,83,83,85,82,72,86,85,,92,109,,45,97,63
20210204,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,12,AQI,77,78,10,73,67,71,71,67,87,80,64,70,53,55,14,55,39,60,59,63,68,67,67,69,66,69,68,69,85,83,80,67,45,75,67
20210204,13,PM2.5,49,45,38,54,50,50,50,51,60,48,,42,31,27,24,10,9,47,34,33,34,38,40,52,43,47,48,49,62,58,59,26,29,47,47
20210204,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,13,PM10,62,69,,71,74,76,77,83,78,78,66,76,42,50,25,42,32,70,69,60,73,79,75,90,83,69,78,76,82,82,105,62,61,76,73
20210204,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,13,AQI,68,63,54,74,69,69,69,70,82,67,58,63,45,50,35,42,32,65,60,55,62,65,63,72,67,65,67,68,84,79,80,56,56,65,65
20210204,14,PM2.5,45,45,45,46,38,41,47,47,51,36,,36,39,28,28,9,8,44,35,29,31,37,40,49,42,42,46,43,54,52,58,30,27,41,38
20210204,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,14,PM10,59,60,47,65,66,73,68,67,69,44,69,68,55,51,41,34,40,68,64,56,65,74,74,78,77,76,70,67,74,76,104,43,54,61,57
20210204,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,14,AQI,63,63,63,64,58,62,65,65,70,52,60,59,55,51,41,34,40,62,57,53,58,62,62,68,64,63,64,60,74,72,79,43,52,58,54
20210204,15,PM2.5,40,44,33,,42,36,,40,41,35,,30,38,32,31,10,10,45,35,32,34,36,36,49,37,46,44,39,42,41,60,20,23,41,37
20210204,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,15,PM10,54,55,38,16,62,59,60,64,,58,46,35,54,52,51,41,,70,63,62,70,69,61,67,64,73,73,56,85,59,107,38,50,54,
20210204,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,15,AQI,57,62,48,19,59,55,55,57,58,54,46,43,54,51,51,41,20,63,57,56,60,60,56,68,57,64,62,55,68,58,82,38,50,58,53
20210204,16,PM2.5,41,34,37,33,34,35,,34,41,31,,29,52,37,38,13,11,48,39,34,37,40,39,47,,39,38,41,46,46,62,31,22,47,37
20210204,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,16,PM10,49,51,48,,49,54,2,51,,49,46,,63,62,51,45,,67,64,65,79,70,52,62,,58,,64,85,68,109,38,41,67,56
20210204,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,16,AQI,58,51,53,48,49,52,18,51,58,49,46,42,72,56,54,45,24,67,57,58,65,60,55,65,19,55,54,58,68,64,84,45,41,65,53
20210204,17,PM2.5,47,38,40,46,39,39,26,32,47,39,,33,55,31,46,15,13,42,36,36,38,43,41,50,37,44,45,36,42,45,59,34,30,48,43
20210204,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,17,PM10,65,59,57,67,60,57,53,48,70,66,49,34,60,57,62,55,51,60,51,64,75,68,56,63,,84,58,68,100,85,96,55,55,77,87
20210204,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,17,AQI,65,55,57,64,55,55,52,48,65,58,49,48,75,54,64,53,51,59,52,57,63,60,58,69,53,67,63,59,75,68,80,53,53,67,69
20210204,18,PM2.5,52,51,49,51,50,54,40,38,49,43,,45,46,33,38,20,18,55,35,37,40,45,44,50,38,52,49,32,38,43,58,46,38,53,41
20210204,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,18,PM10,81,67,72,78,71,74,76,47,85,93,73,66,66,58,69,68,68,73,50,66,83,80,72,66,,122,115,69,105,85,107,76,75,93,87
20210204,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,18,AQI,72,70,68,70,69,74,63,54,68,72,62,63,64,54,60,59,59,75,50,58,67,65,62,69,54,86,83,60,78,68,79,64,63,73,69
20210204,19,PM2.5,52,55,50,49,51,48,53,46,54,45,,49,44,49,43,21,20,70,39,45,47,54,57,55,41,52,44,29,37,41,68,45,41,60,41
20210204,19,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,19,PM10,81,67,80,81,82,84,99,72,95,107,92,81,72,84,56,69,69,93,53,82,82,105,100,75,47,119,110,65,96,82,110,112,83,102,79
20210204,19,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,19,AQI,72,75,69,68,70,67,75,64,74,79,71,68,62,68,60,60,60,94,55,66,66,78,78,75,58,85,80,58,73,66,92,81,67,82,65
20210204,20,PM2.5,45,46,43,43,47,39,58,53,51,49,,51,50,43,46,27,27,51,41,58,50,63,71,59,48,46,39,31,41,39,52,45,47,44,35
20210204,20,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,20,PM10,77,63,79,72,83,82,109,100,99,111,104,86,63,84,58,80,72,65,58,108,83,94,144,72,49,96,94,61,92,80,100,96,85,95,74
20210204,20,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,20,AQI,64,64,65,61,67,66,80,75,75,81,77,70,69,67,64,65,61,70,58,79,69,85,97,80,67,73,72,56,71,65,75,73,68,73,62
20210204,21,PM2.5,39,42,39,38,37,42,60,54,50,50,,52,45,44,43,29,29,54,37,66,56,55,61,61,72,46,41,31,41,39,67,43,50,49,34
20210204,21,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,21,PM10,70,57,76,68,82,71,112,103,95,108,104,89,56,77,52,65,62,68,53,114,79,84,106,78,80,91,87,60,93,79,115,84,82,85,75
20210204,21,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,21,AQI,60,59,63,59,66,61,82,77,73,79,77,72,63,64,60,58,56,74,53,89,77,75,83,83,97,71,69,55,72,65,90,67,69,68,63
20210204,22,PM2.5,43,39,39,45,43,36,64,67,57,42,,52,45,45,43,32,35,46,40,60,60,52,60,86,75,49,43,37,41,39,85,38,50,67,42
20210204,22,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,22,PM10,66,60,72,65,83,74,112,109,99,81,107,89,58,84,50,63,63,50,56,103,88,73,96,113,96,90,87,74,86,75,134,69,73,95,77
20210204,22,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,22,AQI,60,55,61,63,67,62,87,90,78,66,79,72,63,67,60,57,57,64,57,82,82,72,82,114,100,70,69,62,68,63,113,60,69,90,64
20210204,23,PM2.5,51,44,44,46,52,38,54,53,58,40,,52,43,47,40,36,39,44,43,61,64,55,65,98,83,50,46,44,42,48,87,30,35,45,
20210204,23,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,23,PM10,72,54,78,67,90,71,97,83,105,72,95,92,59,77,48,66,63,50,55,96,79,75,98,126,111,92,105,82,79,76,133,49,54,85,
20210204,23,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210204,23,AQI,70,62,64,64,72,61,74,73,79,61,73,72,60,65,57,58,57,62,60,83,87,75,88,129,110,71,78,66,65,67,115,49,52,68,
