date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210224,0,PM2.5,24,21,36,26,24,23,25,30,28,25,33,26,20,23,32,36,33,19,20,25,27,28,27,21,22,22,22,27,20,23,20,33,26,31,25
20210224,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210224,0,PM10,48,41,45,48,47,47,50,47,46,49,54,51,57,57,60,61,58,51,56,50,50,49,45,48,47,52,47,42,43,40,42,54,54,46,58
20210224,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210224,0,AQI,48,41,52,48,47,47,50,47,46,49,52,51,54,54,55,56,54,51,53,50,50,49,45,48,47,51,47,42,43,40,42,52,52,46,54
20210224,1,PM2.5,27,21,34,26,28,27,29,33,32,29,31,29,24,24,19,40,36,24,20,25,25,28,27,23,21,22,22,29,20,24,25,38,31,32,25
20210224,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210224,1,PM10,42,40,42,47,44,41,49,45,48,45,50,48,47,49,56,61,62,43,39,45,47,39,47,44,42,41,47,38,41,37,48,52,50,44,50
20210224,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210224,1,AQI,42,40,49,47,44,41,49,48,48,45,50,48,47,49,53,57,56,43,39,45,47,40,47,44,42,41,47,42,41,37,48,54,50,46,50
20210224,2,PM2.5,28,29,30,27,30,30,29,39,36,30,32,30,24,24,23,41,37,24,25,27,26,29,28,25,25,24,24,23,22,26,24,41,35,30,28
20210224,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210224,2,PM10,42,38,39,46,41,44,45,45,49,47,49,44,44,46,52,63,61,45,49,41,43,37,43,45,41,41,43,37,41,39,43,49,49,43,55
20210224,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
