date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210201,0,PM2.5,101,86,99,103,106,92,97,97,99,81,96,86,91,89,87,75,74,87,86,89,93,99,86,101,106,94,88,88,80,101,114,92,86,98,85
20210201,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,0,PM10,110,87,102,104,106,116,100,,105,97,100,96,,93,87,92,92,89,91,97,98,105,101,113,120,119,116,95,92,,144,99,97,108,95
20210201,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,0,AQI,133,114,130,135,139,122,128,128,130,108,127,114,120,118,115,100,99,115,114,118,123,130,114,133,139,124,117,117,107,133,149,122,114,129,113
20210201,1,PM2.5,99,99,92,101,94,106,95,98,97,78,98,85,93,89,92,55,66,90,83,86,90,92,85,105,102,95,86,87,83,102,103,65,81,100,65
20210201,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,1,PM10,,99,100,,108,,96,101,97,93,,93,,97,,94,91,,,88,,98,90,115,114,110,109,101,98,,137,112,98,,123
20210201,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,1,AQI,130,130,122,133,124,139,125,129,128,104,129,113,123,118,122,75,89,119,110,114,119,122,113,138,134,125,114,115,110,134,135,88,108,132,88
20210201,2,PM2.5,98,99,95,90,95,93,88,60,54,47,50,61,89,92,91,12,15,83,83,87,91,94,86,103,100,96,90,85,86,101,99,27,34,99,29
20210201,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,2,PM10,113,110,109,109,100,104,104,152,225,182,230,154,,103,,205,175,,,,,,87,,,112,101,88,95,,124,274,277,,389
20210201,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,2,AQI,129,130,125,119,125,123,117,101,138,116,140,102,118,122,120,128,113,110,110,115,120,124,114,135,132,127,119,113,114,133,130,162,164,130,256
20210201,3,PM2.5,49,68,63,45,69,97,56,15,33,17,41,31,90,92,85,6,6,84,82,89,91,100,90,99,101,99,90,50,86,69,96,9,14,19,27
20210201,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,3,PM10,140,182,146,257,101,104,119,234,338,377,313,270,92,113,87,109,114,,,,,,99,,,110,106,125,101,125,107,342,325,206,372
20210201,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,3,AQI,95,116,98,154,93,128,85,142,194,239,182,160,119,122,113,80,82,112,109,118,120,132,119,130,133,130,119,88,114,93,127,196,188,128,232
20210201,4,PM2.5,9,15,5,17,5,39,5,3,19,5,11,8,57,64,43,3,3,83,82,86,91,98,92,95,99,72,48,8,25,17,80,3,4,4,13
20210201,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,4,PM10,87,132,80,173,78,70,65,66,256,164,170,179,,85,65,43,41,,84,,,,103,96,,106,100,216,192,194,120,127,124,258,283
20210201,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,4,AQI,69,91,65,112,64,60,58,58,153,107,110,115,78,87,60,43,41,110,109,114,120,129,122,125,130,97,75,133,121,122,107,89,87,154,167
20210201,5,PM2.5,5,5,8,6,5,6,2,3,3,2,6,2,3,7,2,2,3,56,60,31,9,96,90,100,99,60,34,3,3,3,17,3,2,2,5
20210201,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,5,PM10,47,36,24,51,50,42,26,21,78,41,33,35,15,16,17,10,13,62,,50,60,,100,,,60,84,76,98,62,180,34,37,63,107
20210201,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,5,AQI,47,36,24,51,50,42,26,22,64,41,33,35,18,112,23,25,26,77,82,50,55,127,119,132,130,82,67,63,74,56,115,34,37,57,79
20210201,6,PM2.5,5,2,4,6,5,11,3,3,3,2,4,3,4,3,3,3,3,8,2,3,3,84,42,89,90,11,12,2,3,3,3,3,3,3,4
20210201,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
